osm_id,desc,geometry
334340900,Barrier; Wall,"c(-3.1700132, -3.1700264, -3.1697693, 55.9621905, 55.9621155, 55.9620255)"
334340910,Barrier; Wall,"c(-3.1692133, -3.1693141, -3.1692267, -3.1691498, 55.9641278, 55.964276, 55.964292, 55.9642727)"
334340913,Barrier; Wall,"c(-3.1688022, -3.1688193, -3.1685698, -3.1685532, 55.9644196, 55.9644528, 55.9644904, 55.964457)"
334340914,Barrier; Wall,"c(-3.1680894, -3.1680347, -3.1681291, -3.1682894, 55.9644062, 55.9644296, 55.9644958, 55.9644251)"
334340962,Barrier; Wall,"c(-3.1705149, -3.1705224, -3.1705652, -3.1706726, 55.9621284, 55.9620617, 55.9619934, 55.9620013)"
334340966,Barrier; Wall,"c(-3.1707007, -3.1706399, -3.1705881, -3.1705575, -3.1705316, 55.9618609, 55.9618678, 55.9619242, 55.9619267, 55.9619917)"
334340978,Barrier; Wall,"c(-3.1685488, -3.1685939, -3.1689257, -3.1689921, -3.1688463, -3.1688296, 55.9641808, 55.9641714, 55.964295, 55.9644266, 55.9644487, 55.9644153)"
334340979,Barrier; Wall,"c(-3.1685221, -3.1685386, -3.1683153, -3.1683235, -3.168325, -3.1683653, 55.9644618, 55.9644949, 55.9645286, 55.9644233, 55.9644034, 55.9643974)"
334340982,Barrier; Wall,"c(-3.1685125, -3.1686137, -3.1690822, -3.1692133, -3.1689959, -3.1686137, 55.9641105, 55.9640769, 55.9639205, 55.9641278, 55.9641719, 55.9640769)"
334340985,Barrier; Wall,"c(-3.1739532, -3.1739563, -3.1736698, -3.173389, -3.1731377, -3.1731349, 55.9622796, 55.9622023, 55.9621987, 55.9621951, 55.962192, 55.9622613)"
334340990,Barrier; Wall,"c(-3.1706464, -3.1705149, -3.1704967, -3.1702598, -3.170225, -3.1700646, -3.1700264, 55.9621319, 55.9621284, 55.9621279, 55.9621217, 55.9621208, 55.9621165, 55.9621155)"
334341004,Barrier; Wall,"c(-3.1761277, -3.1760857, -3.1754024, -3.1751587, -3.1749139, -3.1747164, -3.1744598, -3.1744576, 55.9623439, 55.9622708, 55.9622538, 55.9622477, 55.9622416, 55.9622367, 55.9622303, 55.9622909)"
334341012,Barrier; Wall,"c(-3.1688957, -3.1689103, -3.1688601, -3.1686936, -3.168662, -3.1685823, -3.1679171, -3.1678717, -3.1679483, 55.9656509, 55.9656049, 55.9655619, 55.9655492, 55.9656537, 55.9656458, 55.9655799, 55.9657307, 55.9657375)"
334486449,Barrier; Wall,"c(-3.1694528, -3.1696404, -3.169652, -3.1699025, -3.1699146, -3.1701637, -3.1701717, -3.1704214, -3.1706797, -3.1708434, -3.170934, -3.1710542, -3.1710457, 55.9590132, 55.9590313, 55.9590324, 55.9590565, 55.9590577, 55.9590817, 55.9590825, 55.9591065, 55.9591314, 55.9591472, 55.9591559, 55.9591675, 55.9591904)"
334486452,Barrier; Wall,"c(-3.1698824, -3.1699025, 55.9591207, 55.9590565)"
334486455,Barrier; Wall,"c(-3.170726, -3.1706679, 55.9590565, 55.9590964)"
334486457,Barrier; Wall,"c(-3.1689237, -3.1689549, 55.9615615, 55.9617041)"
334486459,Barrier; Wall,"c(-3.1704021, -3.170372, 55.9603914, 55.9605196)"
334486461,Barrier; Wall,"c(-3.1669007, -3.1670099, 55.9622813, 55.9623988)"
334486462,Barrier; Wall,"c(-3.1681809, -3.1679028, 55.9613809, 55.9614663)"
334486463,Barrier; Wall,"c(-3.1691232, -3.1691308, 55.9589201, 55.9588954)"
334486464,Barrier; Wall,"c(-3.1710095, -3.1711819, 55.9599477, 55.9599219)"
334486465,Barrier; Wall,"c(-3.168777, -3.1687794, 55.961716, 55.9616313)"
334486467,Barrier; Wall,"c(-3.1712898, -3.1711972, 55.9582228, 55.9582181)"
334486469,Barrier; Wall,"c(-3.170659, -3.1706797, 55.9591926, 55.9591314)"
334486471,Barrier; Wall,"c(-3.1701161, -3.1701404, 55.9605034, 55.9603657)"
334486472,Barrier; Wall,"c(-3.1699368, -3.1699146, 55.9589871, 55.9590577)"
334486475,Barrier; Wall,"c(-3.1709151, -3.170934, 55.9592162, 55.9591559)"
334486476,Barrier; Wall,"c(-3.168533, -3.1685331, 55.9617195, 55.9616268)"
334486477,Barrier; Wall,"c(-3.1709549, -3.1708434, 55.9590748, 55.9591472)"
334486479,Barrier; Wall,"c(-3.1707321, -3.1707179, 55.9595962, 55.959653)"
334486481,Barrier; Wall,"c(-3.1696743, -3.169652, 55.9589616, 55.9590324)"
334486482,Barrier; Wall,"c(-3.1671283, -3.1672395, 55.9622149, 55.9623344)"
334486485,Barrier; Wall,"c(-3.1701448, -3.1701637, 55.959145, 55.9590817)"
334486486,Barrier; Wall,"c(-3.1681409, -3.1679734, 55.9614945, 55.9615436)"
334486487,Barrier; Wall,"c(-3.1675889, -3.167707, 55.9620805, 55.962207)"
334486488,Barrier; Wall,"c(-3.1713654, -3.1715251, 55.9583787, 55.9583938)"
334486489,Barrier; Wall,"c(-3.1713403, -3.1715009, 55.9584917, 55.9585018)"
334486492,Barrier; Wall,"c(-3.1683328, -3.1681636, 55.9616231, 55.9617029)"
334486493,Barrier; Wall,"c(-3.1704585, -3.17042, 55.9590336, 55.9590636)"
334486496,Barrier; Wall,"c(-3.1701994, -3.1701717, 55.9590115, 55.9590825)"
334486497,Barrier; Wall,"c(-3.1681595, -3.1682232, 55.9616415, 55.9615842)"
334486498,Barrier; Wall,"c(-3.1694204, -3.1693927, 55.9589228, 55.9590077)"
334486501,Barrier; Wall,"c(-3.1679878, -3.1678798, 55.9613528, 55.9612323)"
334486502,Barrier; Wall,"c(-3.1699235, -3.1699172, 55.9604908, 55.9603516)"
334486505,Barrier; Wall,"c(-3.1714591, -3.1714275, 55.9579265, 55.9580889)"
334486507,Barrier; Wall,"c(-3.1713637, -3.1710378, 55.9583864, 55.9584556)"
334486508,Barrier; Wall,"c(-3.1708285, -3.170811, 55.9586221, 55.9586991)"
334486509,Barrier; Wall,"c(-3.170403, -3.1704214, 55.9591689, 55.9591065)"
334486512,Barrier; Wall,"c(-3.171489, -3.1715576, 55.9582348, 55.9582426)"
334486514,Barrier; Wall,"c(-3.1696245, -3.1696404, 55.9590882, 55.9590313)"
334486518,Barrier; Wall,"c(-3.1709387, -3.1710347, 55.9597422, 55.9596193)"
334486519,Barrier; Wall,"c(-3.1673606, -3.1674739, 55.9621471, 55.9622687)"
334486523,Barrier; Wall,"c(-3.1712466, -3.1711605, -3.1713042, 55.9587322, 55.9586442, 55.9586547)"
334486524,Barrier; Wall,"c(-3.1708129, -3.1708742, 55.9597338, 55.959607)"
334486525,Barrier; Wall,"c(-3.1703136, -3.1703304, -3.1702752, 55.9605164, 55.9604014, 55.9603892)"
334486526,Barrier; Wall,"c(-3.1712705, -3.1711685, -3.1711579, 55.9596506, 55.9596435, 55.9596523)"
334486527,Barrier; Wall,"c(-3.170229, -3.1702049, -3.1702354, 55.9598881, 55.9599721, 55.9599743)"
334486528,Barrier; Wall,"c(-3.170922, -3.1710002, -3.1711605, 55.9586282, 55.9586328, 55.9586442)"
334486529,Barrier; Wall,"c(-3.1711755, -3.1711696, -3.1711552, 55.959093, 55.9591057, 55.9591165)"
334486530,Barrier; Wall,"c(-3.1678413, -3.1679878, -3.1681197, 55.961399, 55.9613528, 55.9613113)"
334486531,Barrier; Wall,"c(-3.1713242, -3.1714275, -3.1715887, 55.9580867, 55.9580889, 55.9580948)"
334486532,Barrier; Wall,"c(-3.1706971, -3.1706432, -3.1706159, 55.9586136, 55.9586115, 55.9586524)"
334486538,Barrier; Wall,"c(-3.1713352, -3.1710423, -3.1710172, -3.1710149, 55.9585149, 55.9584897, 55.9585109, 55.9585449)"
334486546,Barrier; Wall,"c(-3.169166, -3.1690934, -3.1689237, -3.1687933, 55.9616812, 55.9615626, 55.9615615, 55.9615607)"
334486554,Barrier; Wall,"c(-3.1710286, -3.1709989, -3.1710002, -3.1710055, 55.9587156, 55.9586383, 55.9586328, 55.9586069)"
334486559,Barrier; Wall,"c(-3.1682357, -3.1681809, -3.1681197, -3.1680046, 55.9614428, 55.9613809, 55.9613113, 55.9611805)"
334486566,Barrier; Wall,"c(-3.1686366, -3.1686359, -3.1691232, -3.1691045, 55.9589393, 55.9588787, 55.9589201, 55.9589813)"
334486574,Barrier; Wall,"c(-3.1710066, -3.1709934, -3.1710218, -3.1710198, -3.1711556, 55.959958, 55.9600203, 55.9600226, 55.9600294, 55.9600373)"
334486580,Barrier; Wall,"c(-3.1704156, -3.1703935, -3.1704918, -3.1704906, -3.1704895, 55.959916, 55.9599874, 55.9599948, 55.9599993, 55.9600031)"
334486588,Barrier; Wall,"c(-3.1703306, -3.1703136, -3.1701161, -3.1699235, -3.1698794, -3.1696576, 55.9605175, 55.9605164, 55.9605034, 55.9604908, 55.9605342, 55.9604662)"
334486609,Barrier; Wall,"c(-3.1666684, -3.1667744, -3.1670099, -3.1672395, -3.1674739, -3.167707, -3.1681471, -3.1681698, -3.1682047, -3.168221, -3.1682515, -3.1683417, -3.1685065, -3.1685444, -3.1685802, -3.1686193, -3.1686583, -3.1686978, -3.1687342, -3.1687737, -3.1688094, -3.1689527, -3.1690532, -3.169097, -3.169146, -3.1692668, -3.1696735, -3.1696732, 55.9623491, 55.9624648, 55.9623988, 55.9623344, 55.9622687, 55.962207, 55.9620904, 55.9620845, 55.9620756, 55.9620714, 55.9620636, 55.9620405, 55.9619975, 55.9619989, 
55.9619997, 55.9619999, 55.9619988, 55.9619973, 55.9619955, 55.9619934, 55.9619911, 55.9619813, 55.9619732, 55.9619683, 55.9619612, 55.9621898, 55.9623566, 55.9623675)"
334486617,Barrier; Wall,"c(-3.1710949, -3.1713817, -3.1713654, -3.1713637, -3.1713403, -3.1713352, -3.1713042, -3.1713823, 55.9583705, 55.9583052, 55.9583787, 55.9583864, 55.9584917, 55.9585149, 55.9586547, 55.9586597)"
339570015,Barrier; Wall,"c(-3.1671858, -3.1671211, 55.9609073, 55.9609896)"
339570017,Barrier; Wall,"c(-3.1675356, -3.1677548, 55.9606413, 55.9607805)"
339570019,Barrier; Wall,"c(-3.1674725, -3.1675884, 55.9607143, 55.9608286)"
339570021,Barrier; Wall,"c(-3.1673675, -3.1673517, -3.1674504, -3.1673724, 55.9609448, 55.9609335, 55.9608925, 55.96083)"
339570031,Barrier; Wall,"c(-3.1666924, -3.1671858, -3.1673724, -3.1674725, -3.1675356, -3.1675842, -3.1681179, -3.1681179, 55.9607737, 55.9609073, 55.96083, 55.9607143, 55.9606413, 55.9605851, 55.9607518, 55.9607606)"
340302572,Barrier; Wall,"c(-3.1901979, -3.1900593, 55.9730933, 55.9731301)"
341567325,Barrier; Wall,"c(-3.1942186, -3.1941954, -3.1944181, -3.1946365, -3.194808, -3.1949385, -3.1949462, -3.1950458, -3.1951607, -3.1952816, -3.1952706, -3.1955209, -3.1955649, -3.1958162, -3.1959737, -3.1960269, -3.1960038, 55.9728754, 55.9728249, 55.9727947, 55.9727651, 55.9727418, 55.9727241, 55.97274, 55.9727249, 55.9727075, 55.9726892, 55.9726659, 55.9726268, 55.9726469, 55.9726607, 55.9725557, 55.9725794, 55.9725972)"
341567326,Barrier; Wall,"c(-3.1950775, -3.1950458, 55.9728039, 55.9727249)"
341567327,Barrier; Wall,"c(-3.1944128, -3.1946365, 55.9729033, 55.9727651)"
341567328,Barrier; Wall,"c(-3.1952897, -3.1951607, 55.9727722, 55.9727075)"
341567329,Barrier; Wall,"c(-3.1942431, -3.1944181, 55.9729286, 55.9727947)"
341567330,Barrier; Wall,"c(-3.1945996, -3.194808, 55.9728754, 55.9727418)"
341567331,Barrier; Wall,"c(-3.1947926, -3.1949462, 55.9728465, 55.97274)"
341567335,Barrier; Wall,"c(-3.1955741, -3.1955428, -3.1954593, -3.1953711, 55.9727297, 55.9727166, 55.9727282, 55.9727065)"
341567338,Barrier; Wall,"c(-3.1958373, -3.1958308, -3.1956549, -3.1953711, -3.195295, -3.1952816, 55.9726903, 55.9726757, 55.9726655, 55.9727065, 55.9727175, 55.9726892)"
341808893,Barrier; Wall,"c(-3.1891517, -3.1891792, -3.1892327, -3.189289, -3.1893402, -3.1893944, -3.1894478, -3.1895041, -3.1895604, -3.1895901, -3.1896009, -3.1892547, -3.189145, -3.189119, -3.1889986, 55.9730739, 55.9731056, 55.9731673, 55.9732323, 55.9732914, 55.9733539, 55.9734155, 55.9734804, 55.9735454, 55.9735406, 55.9735668, 55.9736284, 55.9736507, 55.9736555, 55.9736804)"
341808895,Barrier; Wall,"c(-3.1891628, -3.1892204, 55.9729873, 55.9730587)"
341808896,Barrier; Wall,"c(-3.1896541, -3.1897154, 55.9728835, 55.9729537)"
341808897,Barrier; Wall,"c(-3.1894448, -3.1894667, 55.972979, 55.9730065)"
341808898,Barrier; Wall,"c(-3.1894911, -3.1895515, 55.9729179, 55.9729885)"
341808899,Barrier; Wall,"c(-3.1895924, -3.1896342, 55.9729256, 55.972971)"
341808900,Barrier; Wall,"c(-3.1892771, -3.1893057, 55.9730071, 55.9730406)"
341808901,Barrier; Wall,"c(-3.1893277, -3.1893872, 55.9729524, 55.9730233)"
341816326,Barrier; Wall,"c(-3.1946177, -3.1946956, -3.1947714, -3.1946843, -3.1946349, -3.1945863, -3.1944948, -3.1944419, -3.1943273, -3.194231, -3.1941303, -3.1940384, -3.1939924, -3.1939238, -3.1938471, 55.962186, 55.9622215, 55.9622558, 55.9623147, 55.9623482, 55.962381, 55.962443, 55.9624788, 55.9625564, 55.9626215, 55.9625737, 55.96253, 55.9625081, 55.9624754, 55.9624335)"
341816327,Barrier; Wall,"c(-3.1944536, -3.1944948, 55.962386, 55.962443)"
341816328,Barrier; Wall,"c(-3.194633, -3.1948653, 55.9620699, 55.9620746)"
341816329,Barrier; Wall,"c(-3.1946395, -3.1948341, 55.9619432, 55.9619473)"
341816331,Barrier; Wall,"c(-3.1946307, -3.1948378, 55.9621132, 55.9621172)"
341816333,Barrier; Wall,"c(-3.1946518, -3.1948023, 55.961728, 55.9617306)"
341816334,Barrier; Wall,"c(-3.194635, -3.1948552, 55.9620308, 55.9620333)"
341816335,Barrier; Wall,"c(-3.1946373, -3.1948447, 55.961986, 55.9619907)"
341816337,Barrier; Wall,"c(-3.1946524, -3.1947713, 55.9618101, 55.9618115)"
341816338,Barrier; Wall,"c(-3.1945729, -3.1946843, 55.9622758, 55.9623147)"
341816340,Barrier; Wall,"c(-3.1944937, -3.1945863, 55.962349, 55.962381)"
341816341,Barrier; Wall,"c(-3.1946505, -3.1948247, 55.961769, 55.9617723)"
341816343,Barrier; Wall,"c(-3.1945327, -3.1946349, 55.9623129, 55.9623482)"
341816344,Barrier; Wall,"c(-3.1942369, -3.1943167, -3.1943273, 55.9623648, 55.9624464, 55.9625564)"
341816353,Barrier; Wall,"c(-3.1946774, -3.1947713, -3.1948247, -3.1948483, -3.1948023, 55.9618806, 55.9618115, 55.9617723, 55.9617549, 55.9617306)"
341816355,Barrier; Wall,"c(-3.1947026, -3.1946774, -3.1946428, -3.1945204, -3.1944442, 55.9618913, 55.9618806, 55.9618797, 55.9618768, 55.961875)"
341816368,Barrier; Wall,"c(-3.1946956, -3.1948378, -3.19487, -3.1948653, -3.1948552, -3.1948447, -3.1948341, 55.9622215, 55.9621172, 55.9620936, 55.9620746, 55.9620333, 55.9619907, 55.9619473)"
343325908,Barrier; Wall,"c(-3.1965552, -3.1964363, -3.1966741, 55.9627635, 55.962702, 55.9625507)"
343458727,Barrier; Wall,"c(-3.1919448, -3.1918856, -3.1918183, -3.1917831, 55.9649359, 55.9648737, 55.964803, 55.9648186)"
343888647,Barrier; Wall,"c(-3.1955571, -3.1955525, -3.1955519, -3.1955557, -3.1955616, -3.1955693, -3.195583, -3.1956013, -3.195623, -3.1955875, 55.9672192, 55.9671961, 55.9671726, 55.9671478, 55.9671293, 55.9671124, 55.9670905, 55.9670683, 55.9670478, 55.9670162)"
350697434,Barrier; Wall,"c(-3.1897653, -3.1897503, -3.1897093, -3.1897011, -3.1897118, -3.1897359, -3.1897632, -3.1897814, -3.1899334, -3.1900007, -3.1900568, -3.1901166, -3.190145, -3.1902539, -3.1904028, -3.1906898, -3.1908829, -3.191178, -3.1911806, -3.1912906, -3.1913416, -3.1913845, -3.1913469, -3.1913181, -3.1913067, -3.1912941, -3.1912826, -3.1910841, -3.1910385, -3.1910278, -3.1909473, -3.1908159, -3.1905584, -3.1904429, -3.1903679, -3.1902928, -3.1901775, -3.1899804, -3.1899039, -3.18981, -3.1896947, -3.1896276, 
-3.1895342, -3.1891234, -3.1890594, -3.1888051, -3.1886728, -3.1886621, -3.1885615, -3.1883753, -3.1880344, -3.1877769, -3.187645, 55.9696776, 55.9695671, 55.9694656, 55.9694407, 55.9694175, 55.9694, 55.9693904, 55.9693847, 55.9694154, 55.9694336, 55.9694522, 55.9694765, 55.9694914, 55.9695484, 55.9696278, 55.9698319, 55.9699655, 55.9701457, 55.9701772, 55.9702402, 55.9702702, 55.9703108, 55.9704369, 55.9705122, 55.9705419, 55.9705685, 55.970593, 55.970722, 55.9707236, 55.9707596, 55.9708016, 55.9709232, 
55.9710313, 55.9711031, 55.9711543, 55.9711603, 55.971339, 55.9714828, 55.9715386, 55.9715701, 55.9715941, 55.9716061, 55.9716181, 55.9716707, 55.9716747, 55.9716908, 55.9716992, 55.9716677, 55.9716756, 55.9716903, 55.9717172, 55.9717187, 55.9717195)"
350697539,Barrier; Wall,"c(-3.1845337, -3.1845081, -3.1844277, -3.1845447, -3.1846469, -3.1847016, -3.1846445, -3.1845645, -3.1845371, -3.1845197, -3.1845101, -3.1843352, -3.1842139, -3.1842673, -3.1842271, -3.1841082, -3.1839309, -3.1838721, -3.1838356, 55.9697253, 55.969703, 55.9696359, 55.9695926, 55.9695548, 55.9695345, 55.9694886, 55.9694253, 55.9694036, 55.9693898, 55.9693936, 55.9693656, 55.9694118, 55.9694558, 55.9694717, 55.9695173, 55.9695845, 55.9695359, 55.9695063)"
367646806,Barrier; Wall,"c(-3.1830069, -3.18328, 55.9601466, 55.9602605)"
367646815,Barrier; Wall,"c(-3.1823231, -3.1825446, 55.9606403, 55.9607237)"
367646820,Barrier; Wall,"c(-3.1830452, -3.1827658, 55.9604084, 55.9603027)"
367646826,Barrier; Wall,"c(-3.1835027, -3.18328, 55.9601185, 55.9602605)"
367646830,Barrier; Wall,"c(-3.1827926, -3.1825504, 55.9605675, 55.9604682)"
367848250,Barrier; Wall,"c(-3.1895049, -3.189314, -3.1892073, -3.1890496, -3.1889081, -3.1888921, -3.188798, -3.1887076, -3.1883734, -3.1881021, -3.1879347, 55.9614538, 55.9614971, 55.9615213, 55.9615571, 55.9615892, 55.9615928, 55.9616142, 55.9616346, 55.9617105, 55.961772, 55.9618099)"
367848277,Barrier; Wall,"c(-3.1891385, -3.1891057, -3.1888433, -3.1888727, -3.1889049, -3.1889322, -3.1889622, -3.1889888, -3.1890167, -3.1890448, -3.1890871, -3.189273, 55.962044, 55.9620367, 55.961978, 55.9619359, 55.9618897, 55.9618503, 55.9618091, 55.9617693, 55.9617294, 55.961689, 55.9616283, 55.961667)"
367848310,Barrier; Wall,"c(-3.1876797, -3.1875432, 55.9624506, 55.9625257)"
367848314,Barrier; Wall,"c(-3.1879347, -3.1881806, 55.9618099, 55.9618603)"
367848315,Barrier; Wall,"c(-3.1890167, -3.1891722, 55.9617294, 55.9617629)"
367848317,Barrier; Wall,"c(-3.1885273, -3.188531, 55.9622, 55.9621213)"
367848318,Barrier; Wall,"c(-3.1888921, -3.1887547, 55.9615928, 55.9618074)"
367848320,Barrier; Wall,"c(-3.1873057, -3.1874024, -3.1874119, 55.9624095, 55.9623583, 55.9623532)"
367848322,Barrier; Wall,"c(-3.1890448, -3.1892007, 55.961689, 55.9617218)"
367848325,Barrier; Wall,"c(-3.1891549, -3.1891087, 55.9640936, 55.9641637)"
367848330,Barrier; Wall,"c(-3.1889622, -3.1890668, 55.9618091, 55.9618317)"
367848333,Barrier; Wall,"c(-3.187478, -3.1876239, 55.9624938, 55.9624181)"
367848338,Barrier; Wall,"c(-3.1889888, -3.1890935, 55.9617693, 55.9617932)"
367848339,Barrier; Wall,"c(-3.1879721, -3.187791, 55.9618954, 55.9619329)"
367848346,Barrier; Wall,"c(-3.188798, -3.1886883, 55.9616142, 55.9617829)"
367848347,Barrier; Wall,"c(-3.1889284, -3.1890448, 55.9616642, 55.961689)"
367848351,Barrier; Wall,"c(-3.1873651, -3.1875181, 55.9624386, 55.9623563)"
367848357,Barrier; Wall,"c(-3.1885422, -3.1886743, 55.962394, 55.9624702)"
367848361,Barrier; Wall,"c(-3.1874248, -3.1875704, 55.9624678, 55.9623869)"
367848364,Barrier; Wall,"c(-3.1881767, -3.1881557, 55.9620328, 55.9620384)"
367848367,Barrier; Wall,"c(-3.1887119, -3.1888582, 55.9621621, 55.9621937)"
367848380,Barrier; Wall,"c(-3.1882444, -3.1881516, 55.9621072, 55.9621573)"
367848382,Barrier; Wall,"c(-3.1887521, -3.1886924, 55.9623751, 55.9624621)"
367848384,Barrier; Wall,"c(-3.1889049, -3.18906, 55.9618897, 55.9619246)"
367848386,Barrier; Wall,"c(-3.1891357, -3.1890959, -3.1890613, -3.1890497, -3.1890233, -3.188996, 55.9639278, 55.9639882, 55.9640407, 55.9640583, 55.9640973, 55.9641376)"
367848396,Barrier; Wall,"c(-3.1880578, -3.1883359, 55.9628945, 55.9628779)"
367848405,Barrier; Wall,"c(-3.1886574, -3.1888024, 55.9622406, 55.9622743)"
367848416,Barrier; Wall,"c(-3.1881557, -3.188044, 55.9620384, 55.9620945)"
367848419,Barrier; Wall,"c(-3.1883666, -3.1884649, 55.9622872, 55.9622381)"
367848423,Barrier; Wall,"c(-3.1887404, -3.1888861, 55.9621211, 55.9621534)"
367848427,Barrier; Wall,"c(-3.1881989, -3.1880971, 55.9620719, 55.9621255)"
367848434,Barrier; Wall,"c(-3.1884039, -3.188313, 55.9622078, 55.9622561)"
367848446,Barrier; Wall,"c(-3.1887076, -3.1886251, 55.9616346, 55.9617595)"
367848449,Barrier; Wall,"c(-3.1885339, -3.188607, 55.9622001, 55.9622985)"
367848451,Barrier; Wall,"c(-3.1884738, -3.1885775, 55.9623495, 55.962294)"
367848454,Barrier; Wall,"c(-3.1881391, -3.1883255, 55.9628511, 55.9628366)"
367848456,Barrier; Wall,"c(-3.1880618, -3.1879403, 55.9619657, 55.9620341)"
367848462,Barrier; Wall,"c(-3.1882078, -3.1879914, 55.9619125, 55.9619113)"
367848464,Barrier; Wall,"c(-3.1888303, -3.1886841, 55.962234, 55.9622022)"
367848473,Barrier; Wall,"c(-3.1881139, -3.1883467, 55.9629354, 55.9629208)"
367848479,Barrier; Wall,"c(-3.1881021, -3.1882558, -3.1882635, 55.961772, 55.9618306, 55.9618323)"
367848481,Barrier; Wall,"c(-3.1886329, -3.1886058, 55.9622015, 55.9621277)"
367848487,Barrier; Wall,"c(-3.1886301, -3.1887746, 55.9622799, 55.9623146)"
367848493,Barrier; Wall,"c(-3.1884202, -3.1885193, 55.9623183, 55.9622651)"
367848495,Barrier; Wall,"c(-3.1889322, -3.1890884, 55.9618503, 55.9618836)"
367848497,Barrier; Wall,"c(-3.1881052, -3.1879907, 55.9619993, 55.9620634)"
367848504,Barrier; Wall,"c(-3.1884351, -3.1884529, 55.9621987, 55.9621147)"
367848508,Barrier; Wall,"c(-3.1891206, -3.1890716, -3.1888043, -3.1887747, -3.1887404, -3.1887119, -3.1886841, -3.1886574, -3.1886301, -3.1886183, -3.188607, -3.1885912, -3.1885775, -3.1885193, -3.1884649, -3.1884039, -3.1883841, -3.1883148, -3.1882444, -3.1881989, -3.1881557, -3.1881052, -3.1880618, -3.1880246, 55.962101, 55.9620898, 55.9620292, 55.9620718, 55.9621211, 55.9621621, 55.9622022, 55.9622406, 55.9622799, 55.9622968, 55.9622985, 55.9623008, 55.962294, 55.9622651, 55.9622381, 55.9622078, 55.962198, 55.9621616, 
55.9621072, 55.9620719, 55.9620384, 55.9619993, 55.9619657, 55.9619369)"
367848518,Barrier; Wall,"c(-3.1883814, -3.1883148, -3.1881442, -3.1880891, 55.9621086, 55.9621616, 55.9622534, 55.962283)"
367848520,Barrier; Wall,"c(-3.1878827, -3.1879389, -3.1879721, -3.1879914, 55.9618217, 55.9618681, 55.9618954, 55.9619113)"
367848524,Barrier; Wall,"c(-3.1877114, -3.1877438, -3.1877673, -3.1879003, 55.9620631, 55.9620456, 55.9620328, 55.9619607)"
367848543,Barrier; Wall,"c(-3.1883734, -3.1884623, -3.1884754, -3.1885124, 55.9617105, 55.9618191, 55.961835, 55.9618803)"
367848574,Barrier; Wall,"c(-3.1890496, -3.1890795, -3.1892196, -3.18926, 55.9615571, 55.9615929, 55.9616059, 55.9615956)"
367848597,Barrier; Wall,"c(-3.1889314, -3.1888945, -3.1888587, -3.1887708, -3.1887521, -3.1886335, -3.1886183, 55.9624126, 55.9624049, 55.9623974, 55.9623789, 55.9623751, 55.9623506, 55.9622968)"
367848625,Barrier; Wall,"c(-3.1889081, -3.1889669, -3.1889284, -3.1888195, 55.9615892, 55.961605, 55.9616642, 55.9618318)"
367848769,Barrier; Wall,"c(-3.1884057, -3.1884301, -3.1884608, -3.1885422, -3.1886143, -3.1885912, 55.9624671, 55.9624541, 55.9624377, 55.962394, 55.9623555, 55.9623008)"
367848770,Barrier; Wall,"c(-3.1886841, -3.1886329, -3.1885339, -3.1885273, -3.1884351, -3.1883841, 55.9622022, 55.9622015, 55.9622001, 55.9622, 55.9621987, 55.962198)"
368485294,Barrier; Wall,"c(-3.1897674, -3.1897558, -3.1896546, -3.1895724, -3.1894994, -3.189423, -3.1893712, -3.1893531, -3.1892811, -3.1892101, -3.189122, -3.1891175, 55.9632157, 55.9632328, 55.9633825, 55.9633643, 55.9633481, 55.9633311, 55.9633196, 55.9633156, 55.9632997, 55.9632839, 55.9632644, 55.9632634)"
368485319,Barrier; Wall,"c(-3.1911963, -3.1911151, -3.1910273, -3.1909951, -3.1909674, -3.1909445, -3.1909394, -3.1908974, -3.1908663, -3.1908438, -3.190816, -3.1907874, -3.1907605, -3.1907329, -3.1906759, -3.1906614, -3.1905927, -3.1905631, -3.1906373, 55.9622442, 55.9623627, 55.9624908, 55.9625378, 55.9625783, 55.9626118, 55.9626191, 55.9626805, 55.9627258, 55.9627587, 55.9627992, 55.962841, 55.9628802, 55.9629205, 55.9630037, 55.9630253, 55.963125, 55.9631681, 55.9631841)"
368485320,Barrier; Wall,"c(-3.1898988, -3.1899373, -3.1900039, -3.1901016, -3.1900663, -3.1900375, -3.1900089, -3.1900003, -3.1899817, -3.1898963, -3.1898916, -3.1898017, -3.189774, -3.1897557, -3.1897466, -3.1897185, -3.189625, 55.9618035, 55.9618116, 55.9618256, 55.9618462, 55.9618972, 55.9619388, 55.9619803, 55.9619926, 55.9620195, 55.962143, 55.9621498, 55.9622799, 55.962321, 55.9623481, 55.9623617, 55.9624034, 55.9625423)"
368485323,Barrier; Wall,"c(-3.1904393, -3.1903935, 55.9618056, 55.9618722)"
368485324,Barrier; Wall,"c(-3.189851, -3.1899555, 55.9618714, 55.9618947)"
368485325,Barrier; Wall,"c(-3.1918014, -3.1915662, 55.9611849, 55.9611783)"
368485326,Barrier; Wall,"c(-3.1896839, -3.1896596, -3.1896551, 55.9642969, 55.9641838, 55.9641629)"
368485327,Barrier; Wall,"c(-3.1902184, -3.1905465, 55.9616862, 55.9617597)"
368485328,Barrier; Wall,"c(-3.1898963, -3.1897966, 55.962143, 55.9621213)"
368485329,Barrier; Wall,"c(-3.189915, -3.1899476, -3.1899772, 55.963436, 55.9633919, 55.963352)"
